kind,base,pos,stem,derivation,pansemitic,arabic,arabic_romanization,hebrew,hebrew_romanization,arabic_meaning,hebrew_meaning,proto_root,borrowed_from,evidence_count
xref,,,tG↔Dp,,,اِئْتَكَلَ,iʔtakala,אֻכַּל,ukál,"to corrode, erode","to corrode, be consumed, be devoured",ʔkl,,
xref,,,L/Š↔N,,,آكَلَ,ʔākala,נֶאֱכַל,ne'ekhál,to invite to eat,to be eaten,ʔkl,,
xref,,,G↔,,,أَكَلَ,ʔakala,אֲכִילָה,akhilá,"to eat, to consume (food)",eating,ʔkl,,
xref,,,D↔G,,,أَكَّلَ,ʔakkala,אָכַל,akhál,"to give (something) to eat, to feed",to eat,ʔkl,,
xref,,,G↔Dp,,,أَكَلَ,ʔakala,אֻכַּל,ukál,"to gnaw, to eat away, to abrade, to corrode, to erode; to destroy","to corrode, be consumed, be devoured",ʔkl,,
xref,,,↔G,,,أُكُل,ʔukul,אָכַל,akhál,food,to eat,ʔkl,,
xref,,,↔G,,,مَأْكَل,maʔkal,אָכַל,akhál,food,to eat,ʔkl,,
xref,,,G↔,,,أَكَلَ,ʔakala,אֹֽכֶל,ókhel,"to eat, to consume (food)",food,ʔkl,,
xref,,,↔N,,,مَأْكَل,maʔkal,נֶאֱכַל,ne'ekhál,food,to be eaten,ʔkl,,
xref,,,L/Š↔D,,,آكَلَ,ʔākala,אִכֵּל,ikél,"to give something to eat, to feed",to consume,ʔkl,,
xref,,,L/Š↔,,,آكَلَ,ʔākala,מַאֲכָל,ma'akhál,"to give something to eat, to feed",eating (the act of consuming food),ʔkl,,
xref,,,L/Š↔,,,آكَلَ,ʔākala,אֲכִילָה,akhilá,"to give something to eat, to feed",eating,ʔkl,,
xref,,,G↔,,,أَكَلَ,ʔakala,אׇכְלָה,okhlá,"to eat, to consume (food)","food, nourishment.",ʔkl,,
xref,,,tD↔,,,تَأَكَّلَ,taʔakkala,מַאֲכָל,ma'akhál,"to be devoured, to be consumed",eating (the act of consuming food),ʔkl,,
xref,,,↔D,,,مَأْكَل,maʔkal,אִכֵּל,ikél,food,to consume,ʔkl,,
xref,,,D↔,,,أَكَّلَ,ʔakkala,אֹֽכֶל,ókhel,"to give (something) to eat, to feed",food,ʔkl,,
xref,,,L/Š↔,,,آكَلَ,ʔākala,אׇכְלָה,okhlá,"to give something to eat, to feed","food, nourishment.",ʔkl,,
xref,,,tD↔,,,تَأَكَّلَ,taʔakkala,אֲכִילָה,akhilá,"to be devoured, to be consumed",eating,ʔkl,,
xref,,,Št↔,,,اِسْتَأَمَّ,istaʔamma,אִימָּהוּת,imahút,to consider or adopt as one's mother,"motherhood, maternity",ʔmm,,
xref,,,Št↔,,,اِسْتَأَمَّ,istaʔamma,אֵם,em,to consider or adopt as one's mother,"mother (a female parent, especially of a human; a female who parents a child (which she has given birth to, adopted, or fostered))",ʔmm,,
xref,,,D↔,,,أَنَّسَ,ʔannasa,אֱנוֹשִׁיּוּת,enoshiút,"to humanize, to anthropomorphize",humaneness,ʔns,,
xref,,,Š↔,,,آنَثَ,ʔānaṯa,אִשָּׁה,ishá,to give birth to a female,a female animal,ʔnṯ,,
xref,,,L/Š↔N,,,آتَى,ʔātā,נָאוֹת,na'ót,to agree with,"to consent, agree",ʔty,,
xref,,,D↔G,,,أَزَّرَ,ʔazzara,עָזַר,'azár,"to strengthen, to roborate, to support","to help, to assist",ʔzr,,
xref,,,G↔,,,أَذِنَ,ʔaḏina,אֹזֶן,ózen,to have big ears,ear,ʔḏn,,
xref,,,tD↔D,,,تَأَخَّرَ,taʔaḵḵara,אִחֵר,ikhér,to be late,to be late,ʔḫr,,
xref,,,G↔,,,أَثِمَ,ʔaṯima,אַשְׁמָה,ashmá,"to sin, to err",blame; fault,ʔṯm,,
xref,,,tD↔,,,تَعَبَّدَ,taʕabbada,עַבְדוּת,avdút,to enslave,slavery,ʕbd,,
xref,,,tD↔,,,تَعَبَّدَ,taʕabbada,שִׁעְבּוּד,shibúd,to enslave,slavery,ʕbd,,
xref,,,D↔,,,عَبَّدَ,ʕabbada,עַבְדוּת,avdút,"to enslave, to subjugate, to subject",slavery,ʕbd,,
xref,,,Št↔,,,اِسْتَعْبَدَ,istaʕbada,עַבְדוּת,avdút,"to enslave, to subjugate, to enthrall",slavery,ʕbd,,
xref,,,Št↔,,,اِسْتَعْبَدَ,istaʕbada,שִׁעְבּוּד,shibúd,"to enslave, to subjugate, to enthrall",slavery,ʕbd,,
xref,,,G↔,,,عَبَدَ,ʕabada,עֲבוֹדָה,avodá,"to worship, to serve, to be devoted to; to venerate or adore in a subservient manner","worship, service",ʕbd,,
xref,,,G↔D,,,عَبَرَ,ʕabara,עִבֵּר,ibér,"to cross, to traverse",to cause to cross over or go across,ʕbr,,
xref,,,G↔tD,,,عَلَا,ʕalā,הִתְעַלָּה,hit'alá,to exceed,"To outdo, to exceed",ʕly,,
xref,,,G↔Š,,,عَلَا,ʕalā,הֶעֱלָה,he'elá,to rise,"to raise, lift",ʕly,,
xref,,,↔Š,,,تَعْلِيَة,taʕliya,הֶעֱלָה,he'elá,"elevating, raising","to raise, lift",ʕly,,
xref,,,,,,اِعْلَوْلَى,iʕlawlā,עֲלִיָּה,aliyá,"to mount, ascend","ascent, ascending, going up",ʕly,,
xref,,,tG↔,,,اِعْتَلَى,iʕtalā,עֲלִיָּה,aliyá,"to ascend, to step up, to mount, to board","ascent, ascending, going up",ʕly,,
xref,,,Št↔Š,,,اِسْتَعْلَى,istaʕlā,הֶעֱלָה,he'elá,"to rise, to tower","to raise, lift",ʕly,,
xref,,,G↔,,,عَلَا,ʕalā,עֲלִיָּה,aliyá,to rise,rise.,ʕly,,
xref,,,G↔tD,,,عَلِيَ,ʕaliya,הִתְעַלָּה,hit'alá,"to excel, to stand out","To outdo, to exceed",ʕly,,
xref,,,↔Š,,,اِعْلَوْلَى,iʕlawlā,הֶעֱלָה,he'elá,"to mount, ascend","to raise, lift",ʕly,,
xref,,,G↔,,,عَلِيَ,ʕaliya,עֲלִיָּה,aliyá,"to be exalted, high","ascent, ascending, going up",ʕly,,
xref,,,tG↔Š,,,اِعْتَلَى,iʕtalā,הֶעֱלָה,he'elá,"to ascend, to step up, to mount, to board","to raise, lift",ʕly,,
xref,,,G↔Š,,,عَلِيَ,ʕaliya,הֶעֱלָה,he'elá,"to be exalted, high","to raise, lift",ʕly,,
xref,,,Št↔tD,,,اِسْتَعْلَى,istaʕlā,הִתְעַלָּה,hit'alá,"to subdue, to overcome (someone)","To outdo, to exceed",ʕly,,
xref,,,Št↔,,,اِسْتَعْلَى,istaʕlā,עֲלִיָּה,aliyá,"to rise, to tower","ascent, ascending, going up",ʕly,,
xref,,,tG↔G,,,اِعْتَمَدَ,iʕtamada,עָמַד,amád,"to lean, to support oneself",to stand (to support oneself on the feet in an erect position),ʕmd,,
xref,,,G↔tD,,,عَمِلَ,ʕamila,הִתְעַמֵּל,hitamél,"to work, perform","to work out, exercise",ʕml,,
xref,,,↔G,,,عَمْق,ʕamq,עָמַק,amák,depth,to be deep,ʕmq,,
xref,,,L↔G,,,عَاقَبَ,ʕāqaba,עָקַב,akáv,to follow at one's heels,"to follow, tail, track, trace",ʕqb,,
xref,,,D↔,,,عَقَّدَ,ʕaqqada,עֲקֵדָה,ʿaqedá,"to connect, tie together with a knot","Binding, an act of tying something's limbs together.",ʕqd,,
xref,,,Št↔tD,,,اِسْتَعْرَبَ,istaʕraba,הִסְתַּעֲרֵב,hista'arév,"to assimilate oneself to the Arabs, to become an Arab, to adopt the customs of the Arabs","to be Arabized, adopt Arab culture or language",ʕrb,,
xref,,,Št↔,,,اِسْتَعْرَبَ,istaʕraba,מִסְתַּעֲרֵב,mista'arév,"to assimilate oneself to the Arabs, to become an Arab, to adopt the customs of the Arabs",a Jew who assimilated to Arab culture,ʕrb,,
xref,,,G↔D,,,عَوِرَ,ʕawira,עִוֵּר,ʕiwwer,"to blind (unilaterally), render an eye useless",to blind (to make temporarily or permanently blind).,ʕwr,,
xref,,,L↔D,,,عَايَنَ,ʕāyana,עִיֵּן,iyén,"to view, to eye, to see with one's eyes, to examine, to inspect, to survey","to see, view, eye, to lay eyes on",ʕyn,,
xref,,,tD↔D,,,تَعَيَّنَ,taʕayyana,עִיֵּן,iyén,"to turn one's eyes towards, to see, to view, to witness","to see, view, eye, to lay eyes on",ʕyn,,
xref,,,G↔,,,عَزَرَ,ʕazara,עֵזֶר,'ézer,"to aid, to assist, to strengthen","help, aid",ʕzr,,
xref,,,D↔G,,,عَزَّرَ,ʕazzara,עָזַר,'azár,to assist out of honour,"to help, to assist",ʕzr,,
xref,,,D↔,,,عَزَّرَ,ʕazzara,עֵזֶר,'ézer,to assist out of honour,"help, aid",ʕzr,,
xref,,,tG↔,,,اِعْتَزَّ,iʕtazza,עֹז,óz,to become strong and powerful,"might, strength",ʕzz,,
xref,,,tG↔Š,,,اِعْتَزَّ,iʕtazza,הֵעֵז,he'ez,to be proud,to dare,ʕzz,,
xref,,,G↔,,,عَزَّ,ʕazza,עֹז,óz,"to be powerful, to overpower","might, strength",ʕzz,,
xref,,,G↔tD,,,عَطَسَ,ʕaṭasa,הִתְעַטֵּשׁ,hit'atésh,to sneeze,to sneeze,ʕṭts,,
xref,,,,,,ضَفْدَعَ,ḍafdaʕa,צְפַרְדֵּעַ,tz'fardéa,to have or abound with frogs,frog,ḍfʁdʕ,,
xref,,,D↔G,,,ضَحَّكَ,ḍaḥḥaka,צָחַק,tsakhák,to make (someone) laugh,to laugh,ḍḥk,,
xref,,,↔G,,,ضَحِك,ḍaḥik,צָחַק,tsakhák,laughter,to laugh,ḍḥk,,
xref,,,↔G,,,مُضْحِك,muḍḥik,צָחַק,tsakhák,jester,to joke,ḍḥk,,
xref,,,D↔G,,,ذَبَّحَ,ḏabbaḥa,זָבַח,zavákh,"to kill, to slaughter, to butcher, to massacre, to murder","To slaughter, to kill",ḏbḥ,,
xref,,,↔G,,,ذَبْح,ḏabḥ,זָבַח,zavákh,"slaughter, slaughtering","To slaughter, to kill",ḏbḥ,,
xref,,,↔G,,,ذِبْح,ḏibḥ,זָבַח,zavákh,"sacrificial victim, blood sacrifice","To sacrifice, to slaughter (for sacrifice)",ḏbḥ,,
xref,,,G↔Š,,,ذَكَرَ,ḏakara,הִזְכִּיר,hizkír,to mention,to mention,ḏkr,,
xref,,,Št↔Š,,,اِسْتَذْكَرَ,istaḏkara,הִזְכִּיר,hizkír,"to remember, to recall",to remind (i.e. to cause to remember),ḏkr,,
xref,,,tG↔Š,,,اِذَّكَرَ,iḏḏakara,הִזְכִּיר,hizkír,"to remember, to bear in mind",to remind (i.e. to cause to remember),ḏkr,,
xref,,,tD↔Š,,,تَذَكَّرَ,taḏakkara,הִזְכִּיר,hizkír,"to remember, to bear in mind",to remind (i.e. to cause to remember),ḏkr,,
xref,,,G↔Šp,,,ذَكَرَ,ḏakara,הֻזְכַּר,huzkár,"to remember, to recall","To be recalled, to be mentioned.",ḏkr,,
xref,,,Št↔Šp,,,اِسْتَذْكَرَ,istaḏkara,הֻזְכַּר,huzkár,"to remember, to recall","To be recalled, to be mentioned.",ḏkr,,
xref,,,Š↔Šp,,,أَذْكَرَ,ʔaḏkara,הֻזְכַּר,huzkár,"to remind, to call to mind","To be recalled, to be mentioned.",ḏkr,,
xref,,,tG↔Šp,,,اِذَّكَرَ,iḏḏakara,הֻזְכַּר,huzkár,"to remember, to bear in mind","To be recalled, to be mentioned.",ḏkr,,
xref,,,tD↔Šp,,,تَذَكَّرَ,taḏakkara,הֻזְכַּר,huzkár,"to remember, to bear in mind","To be recalled, to be mentioned.",ḏkr,,
xref,,,G↔N,,,ذَكَرَ,ḏakara,נִזְכַּר,nizkár,"to remember, to recall",To remember suddenly; to remember after having forgotten.,ḏkr,,
xref,,,Št↔N,,,اِسْتَذْكَرَ,istaḏkara,נִזְכַּר,nizkár,"to remember, to recall",To remember suddenly; to remember after having forgotten.,ḏkr,,
xref,,,↔Š,,,مذكر,,הִזְכִּיר,hizkír,reminder,to remind (i.e. to cause to remember),ḏkr,,
xref,,,↔Š,,,تَذْكَار,taḏkār,הִזְכִּיר,hizkír,"remembrance, reminder, memento",to remind (i.e. to cause to remember),ḏkr,,
xref,,,G↔,,,ذَكَرَ,ḏakara,מַזְכֶּרֶת,mazkéret,"to remember, to recall",memento; (by extension) souvenir,ḏkr,,
xref,,,Št↔,,,اِسْتَذْكَرَ,istaḏkara,מַזְכֶּרֶת,mazkéret,"to remember, to recall",memento; (by extension) souvenir,ḏkr,,
xref,,,Š↔N,,,أَذْكَرَ,ʔaḏkara,נִזְכַּר,nizkár,"to remind, to call to mind",To remember suddenly; to remember after having forgotten.,ḏkr,,
xref,,,Š↔,,,أَذْكَرَ,ʔaḏkara,מַזְכֶּרֶת,mazkéret,"to remind, to call to mind",memento; (by extension) souvenir,ḏkr,,
xref,,,G↔,,,ذَكَرَ,ḏakara,זֵכֶר,zékher,"to remember, to recall","remembrance, remain, remnant",ḏkr,,
xref,,,G↔,,,ذَكَرَ,ḏakara,זִכָּרוֹן,zikarón,"to remember, to recall",A memory: a thing remembered.,ḏkr,,
xref,,,↔Š,,,ذِكْرَى,ḏikrā,הִזְכִּיר,hizkír,"remembrance, recollection, memory",to remind (i.e. to cause to remember),ḏkr,,
xref,,,Št↔,,,اِسْتَذْكَرَ,istaḏkara,זִכָּרוֹן,zikarón,"to remember, to recall",A memory: a thing remembered.,ḏkr,,
xref,,,tL↔Š,,,تَذَاكَرَ,taḏākara,הִזְכִּיר,hizkír,"to remind one another of (something), to confer together, to have a talk",to remind (i.e. to cause to remember),ḏkr,,
xref,,,Š↔,,,أَذْكَرَ,ʔaḏkara,זִכָּרוֹן,zikarón,"to remind, to call to mind",A memory: a thing remembered.,ḏkr,,
xref,,,↔Šp,,,تَذْكَار,taḏkār,הֻזְכַּר,huzkár,"remembrance, reminder, memento","To be recalled, to be mentioned.",ḏkr,,
xref,,,tG↔,,,اِذَّكَرَ,iḏḏakara,מַזְכֶּרֶת,mazkéret,"to remember, to bear in mind",memento; (by extension) souvenir,ḏkr,,
xref,,,tG↔N,,,اِذَّكَرَ,iḏḏakara,נִזְכַּר,nizkár,"to remember, to bear in mind",To remember suddenly; to remember after having forgotten.,ḏkr,,
xref,,,tD↔,,,تَذَكَّرَ,taḏakkara,מַזְכֶּרֶת,mazkéret,"to remember, to bear in mind",memento; (by extension) souvenir,ḏkr,,
xref,,,tD↔N,,,تَذَكَّرَ,taḏakkara,נִזְכַּר,nizkár,"to remember, to bear in mind",To remember suddenly; to remember after having forgotten.,ḏkr,,
xref,,,↔Šp,,,ذِكْرَى,ḏikrā,הֻזְכַּר,huzkár,"remembrance, recollection, memory","To be recalled, to be mentioned.",ḏkr,,
xref,,,tL↔Šp,,,تَذَاكَرَ,taḏākara,הֻזְכַּר,huzkár,"to remind one another of (something), to confer together, to have a talk","To be recalled, to be mentioned.",ḏkr,,
xref,,,D↔,,,حَبَّبَ,ḥabbaba,חִבָּה,khibá,to endear,affection,ḥbb,,
xref,,,G↔,,,حَبَّ,ḥabba,חִבָּה,khibá,to love,affection,ḥbb,,
xref,,,tD↔,,,تَحَبَّبَ,taḥabbaba,חִבָּה,khibá,to show love,affection,ḥbb,,
xref,,,tL↔,,,تَحَابَّ,taḥābba,חִבָּה,khibá,to love one another,affection,ḥbb,,
xref,,,Š↔,,,أَحَبَّ,ʔaḥabba,חִבָּה,khibá,"to love, to like",affection,ḥbb,,
xref,,,D↔,,,حَبَّبَ,ḥabbaba,חָבִיב,khavív,to endear,darling,ḥbb,,
xref,,,Š↔D,,,أَحَدَّ,ʔaḥadda,חִדֵּד,khidéd,to sharpen,to sharpen,ḥdd,,
xref,,,Š↔tD,,,أَحَدَّ,ʔaḥadda,הִתְחַדֵּד,hitkhadéd,to sharpen,To sharpen.,ḥdd,,
xref,,,D↔tD,,,حَدَّدَ,ḥaddada,הִתְחַדֵּד,hitkhadéd,to sharpen,To sharpen.,ḥdd,,
xref,,,G↔tD,,,حَدَّ,ḥadda,הִתְחַדֵּד,hitkhadéd,"to sharpen (a knife, etc.)",To sharpen.,ḥdd,,
xref,,,G↔D,,,حَدَّ,ḥadda,חִדֵּד,khidéd,"to sharpen (a knife, etc.)",to sharpen,ḥdd,,
xref,,,Š↔,,,أَحَدَّ,ʔaḥadda,מְחַדֵּד,mekhadéd,to sharpen,sharpener,ḥdd,,
xref,,,D↔,,,حَدَّدَ,ḥaddada,מְחַדֵּד,mekhadéd,to sharpen,sharpener,ḥdd,,
xref,,,↔D,,,حِدَّة,ḥidda,חִדֵּד,khidéd,sharpness,to sharpen,ḥdd,,
xref,,,G↔,,,حَدَّ,ḥadda,מְחַדֵּד,mekhadéd,"to sharpen (a knife, etc.)",sharpener,ḥdd,,
xref,,,G↔,,,حَدَّ,ḥadda,חַדּוּת,khadút,"to be sharp, to be intelligent (of a person)","sharpness, acuity",ḥdd,,
xref,,,↔tD,,,حِدَّة,ḥidda,הִתְחַדֵּד,hitkhadéd,sharpness,To sharpen.,ḥdd,,
xref,,,G↔,,,حَجَّ,ḥajja,חַג׳,kháj,"to make a pilgrimage, to perform the hajj (make a pilgrimage to Mecca according to a specific ritual)",hajj (the pilgrimage to Mecca made by pious Muslims; the fifth of the five pillars of Islam),ḥjj,,
xref,,,G↔D,,,حَكَا,ḥakā,חִקָּה,khiká,to imitate,"To mimic, copy, imitate.",ḥky,,
xref,,,↔G,,,حَلِيب,ḥalīb,חָלַב,khaláv,milk,to milk,ḥlb,,
xref,,,↔G,,,حَلَب,ḥalab,חָלַב,khaláv,fresh milk,to milk,ḥlb,,
xref,,,↔G,,,حَالِم,ḥālim,חָלַם,khalám,dreamer,to dream,ḥlm,,
xref,,,↔G,,,حُلْم,ḥulm,חָלַם,khalám,a dream (something experienced during sleep); vision,to dream,ḥlm,,
xref,,,G↔,,,حَمُضَ,ḥamuḍa,חֻמְצִיּוּת,khumtsiyút,to acidify,acidity,ḥmḍ,,
xref,,,G↔,,,حَمُضَ,ḥamuḍa,חֻמְצָה,khumtzá,to acidify,acid,ḥmḍ,,
xref,,,D↔Š,,,حَمَّضَ,ḥammaḍa,הֶחְמִיץ,hekhmíts,"to make sour, to acidify",to sour or become leavened,ḥmḍ,,
xref,,,D↔,,,حَمَّضَ,ḥammaḍa,חֻמְצִיּוּת,khumtsiyút,"to make sour, to acidify",acidity,ḥmḍ,,
xref,,,D↔,,,حَمَّضَ,ḥammaḍa,חֻמְצָה,khumtzá,"to make sour, to acidify",acid,ḥmḍ,,
xref,,,↔Š,,,حُمُوضَة,ḥumūḍa,הֶחְמִיץ,hekhmíts,sourness,to sour or leaven,ḥmḍ,,
xref,,,Š↔tD,,,أَحْنَكَ,ʔaḥnaka,הִתְחַנֵּךְ,hitkhanékh,"to attain experience, to become trained, to gain discipline","to be educated, to receive an education, to study",ḥnk,,
xref,,,Š↔Dp,,,أَحْنَكَ,ʔaḥnaka,חוּנַּךְ,khunákh,"to attain experience, to become trained, to gain discipline",to be educated,ḥnk,,
xref,,,G↔,,,حَرَمَ,ḥarama,חֵרֶם,khérem,to excommunicate,"excommunication (act of excommunicating or ejecting), anathema, taboo, dedication, consecration",ḥrm,,
xref,,,↔G,,,حَرْث,ḥarṯ,חָרַשׁ,kharásh,"plowing, tilling, cultivation, plantation, culture","To plow, plough",ḥrṯ,,
xref,,,G↔D,,,حَسَبَ,ḥasaba,חִשֵּׁב,khishév,"to calculate, to compute",to calculate,ḥsb,,
xref,,,G↔Dp,,,حَسَبَ,ḥasaba,חֻשַּׁב,khusháv,"to calculate, to compute",to be calculated,ḥsb,,
xref,,,tG↔tD,,,اِحْتَسَبَ,iḥtasaba,הִתְחַשֵּׁב,hitkhashév,"to take into account, to take into consideration, to reckon with","to consider, to take into account",ḥsb,,
xref,,,↔D,,,حِسَاب,ḥisāb,חִשֵּׁב,khishév,calculation,to calculate,ḥsb,,
xref,,,G↔tD,,,حَسَبَ,ḥasaba,הִתְחַשֵּׁב,hitkhashév,"to take (into account), to take (into consideration), to reckon with","to consider, to take into account",ḥsb,,
xref,,,↔Dp,,,حِسَاب,ḥisāb,חֻשַּׁב,khusháv,calculation,to be calculated,ḥsb,,
xref,,,G↔,,,حَسَبَ,ḥasaba,חִשּׁוּב,khishúv,"to calculate, to compute",calculation,ḥsb,,
xref,,,L↔,,,حَاسَبَ,ḥāsaba,חֶשְׁבּוֹנָאוּת,kheshbona'út,"to call to account, to ask for an accounting","accountancy, accounting",ḥsb,,
xref,,,L↔,,,حَاسَبَ,ḥāsaba,חֶשְׁבּוֹן,kheshbón,"to call to account, to ask for an accounting",an account,ḥsb,,
xref,,,↔D,,,مُحَاسَبَة,muḥāsaba,חִשֵּׁב,khishév,accounting,to calculate,ḥsb,,
xref,,,L↔D,,,حَاسَبَ,ḥāsaba,חִשֵּׁב,khishév,"to call to account, to ask for an accounting",to calculate,ḥsb,,
xref,,,tL↔,,,تَحَاسَبَ,taḥāsaba,חֶשְׁבּוֹן,kheshbón,to settle a mutual account,an account,ḥsb,,
xref,,,↔G,,,حَاسَّة,ḥāssa,חָשׁ,khásh,"sensation, feeling","to sense, to feel: to have a sense, to experience a sensation",ḥss,,
xref,,,Š↔G,,,أَحَسَّ,ʔaḥassa,חָשׁ,khásh,"to feel, perceive, see","to sense, to feel: to have a sense, to experience a sensation",ḥss,,
xref,,,G↔,,,حَسَّ,ḥassa,תְּחוּשָׁה,t'khushá,"to have sensation, perceive by the senses","feeling, sensation (physical, not cognitive/emotional)",ḥss,,
xref,,,G↔,,,حَسَّ,ḥassa,חוּשׁ,khúsh,"to have sensation, perceive by the senses",sense,ḥss,,
xref,,,D↔Š,,,حَيَّا,ḥayyā,הֶחֱיָה,hekheyá,to keep alive,To resurrect,ḥyw,,
xref,,,Št↔Š,,,اِسْتَحْيَا,istaḥyā,הֶחֱיָה,hekheyá,to let live,To resurrect,ḥyw,,
xref,,,G↔,,,حَيِيَ,ḥayiya,חִיּוּת,khiyút,to live,"life, lifespan",ḥyw,,
xref,,,D↔,,,حَيَّا,ḥayyā,חִיּוּת,khiyút,to keep alive,"life, lifespan",ḥyw,,
xref,,,G↔Š,,,حَيِيَ,ḥayiya,הֶחֱיָה,hekheyá,to live,To resurrect,ḥyw,,
xref,,,D↔,,,حَزَّمَ,ḥazzama,מֵזַח,mézakh,to girdle,"girdle, belt",ḥzm,,
xref,,,G↔Š,,,خَلَدَ,ḵalada,הֶחְלִיד,hekhlíd,to rest,to rust,ḫld,,
xref,,,D↔,,,خَلَّدَ,ḵallada,חֶלֶד,khéled,"to grow very old, to enjoy a long life, to be long-lived","an age, a duration; a lifetime",ḫld,,
xref,,,Š↔D,,,أَخَلَّ,ʔaḵalla,חִלֵּל,khilél,"to breach, to violate, to contravene","to desecrate, violate",ḫll,,
xref,,,G↔,,,خَمَرَ,ḵamara,חֶמֶר,khémer,to give or serve wine to,wine,ḫmr,,
